ID,Tipo,SKU,Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿En inventario?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Ancho (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición
17743,simple,ODP5A,Ju Ju Be Pañalera,1,0,visible,,"Precio de comparación $3250 Pañalera, Ju Ju Be, Seminuevo sin detalle, , Sin notas",,,taxable,,1,1,,0,0,,,,,0,3250,,1295,A pasear > Otros de Paseo,"Anzures, Pañalera, Ver todo de a pasear",,"https://entrepequestienda.com/wp-content/uploads/2021/11/ODP5A.jpg, https://entrepequestienda.com/wp-content/uploads/2021/11/ODP51A.jpg, https://entrepequestienda.com/wp-content/uploads/2021/11/ODP52A.jpg",,,,,,,,,0
17744,simple,ODP6A,Kristian Pañalera,1,0,visible,,"Precio de comparación $850 Pañalera, Kristian, Seminuevo con detalle, , Sin notas",,,taxable,,1,1,,0,0,,,,,0,850,,390,A pasear > Otros de Paseo,"Anzures, Pañalera, Ver todo de a pasear",,"https://entrepequestienda.com/wp-content/uploads/2021/11/ODP6A.jpg, https://entrepequestienda.com/wp-content/uploads/2021/11/ODP61A.jpg, https://entrepequestienda.com/wp-content/uploads/2021/11/ODP62A.jpg",,,,,,,,,0
22832,simple,TV1,Sonaja mordedera Nuevo,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,64.9,A comer > Accesorios de alimentación,"Anzures, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/193AAA.jpg,,,,,,,,,0
22836,simple,TV5,Infanti Nuevo sonaja,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,64.9,A comer > Accesorios de alimentación,"Anzures, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/219AAA.jpg,,,,,,,,,0
22838,simple,TV7,Organizador de chupones,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,99,A comer > Accesorios de alimentación,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/44AAP.jpg,,,,,,,,,0
22839,simple,TV8,Escurridor Dr Brows,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,149,198,A comer > Accesorios de alimentación,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/50ABP.jpg,,,,,,,,,0
22840,simple,TV9,Nostalgia cake pops (NUEVO),1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,636.9,A comer > Accesorios de alimentación,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/5AAP.jpg,,,,,,,,,0
22841,simple,TV10,Nostalgia chocolatera(NUEVO),1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,636.9,A comer > Accesorios de alimentación,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/6AAP.jpg,,,,,,,,,0
22842,simple,TV11,Nuevo mantiene tibia leche y comida,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,205,264,A comer > Accesorios de alimentación,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/8AAP.jpg,,,,,,,,,0
22843,simple,TV12,calentador sencillo,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,246.4,A comer > Calentador de biberones,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/51ABP.jpg,,,,,,,,,0
22844,simple,TV13,Calentador de biberones PIGEON,1,0,visible,,,,,taxable,,0,0,,0,0,1,,,,0,,262,308,A comer > Calentador de biberones,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/52ABP.jpg,,,,,,,,,0
22845,simple,TV14,Calentador tomme tippe,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,594,A comer > Calentador de biberones,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/57ABP.jpg,,,,,,,,,0
22846,simple,TV15,Esterilizador Evenflo Electrico buena condición,1,0,visible,,,,,taxable,,1,1,,0,0,2,,,,0,,,654,A comer > Esterilizador de biberones,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/10ABP.jpg,,,,,,,,,0
22847,simple,TV16,Esterilizador eléctrico,1,0,visible,,,,,taxable,,1,1,,0,0,2.5,,,,0,,,792,A comer > Esterilizador de biberones,"Anzures, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/131ABA.jpg,,,,,,,,,0
22849,simple,TV18,Canastilla para lavavajillas,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,124,165,A comer > Accesorios de alimentación,"Anzures, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/136ABA.jpg,,,,,,,,,0
22852,simple,TV21,Evenflo esterilizador Microondas,1,0,visible,,,,,taxable,,0,0,,0,0,0.5,,,,0,,,165,A comer > Esterilizador de biberones,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/19ABP-rotated.jpg,,,,,,,,,0
22853,simple,TV22,Nuevo esterilizador the first years,1,0,visible,,,,,taxable,,1,1,,0,0,4,,,,0,,,319,A comer > Esterilizador de biberones,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/1ABP.jpg,,,,,,,,,0
22855,simple,TV24,Extractor eléctrico sencillo Medela,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,,2089.5,A comer > Extractores de leche,"Anzures, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/105AEA.jpg,,,,,,,,,0
22856,simple,TV25,Extractor eléctrico manual sencillo Avent,1,0,visible,,,,,taxable,,1,1,,0,0,1.5,,,,0,,,1317.6,A comer > Extractores de leche,"Anzures, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/106AEA.jpg,,,,,,,,,0
22857,simple,TV26,Chicco extractor manual excelente condición,1,0,visible,,,,,taxable,,1,1,,0,0,2,,,,0,,,539,A comer > Extractores de leche,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/12AEP.jpg,,,,,,,,,0
22858,simple,TV27,The First years electrico doble,1,0,visible,,,,,taxable,,1,1,,0,0,2,,,,0,,,907.5,A comer > Extractores de leche,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/13AEP.jpg,,,,,,,,,0
22859,simple,TV28,Avent Electrico Doble,1,0,visible,,,,,taxable,,1,1,,0,0,1.5,,,,0,,,1575,A comer > Extractores de leche,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/14AEP.jpg,,,,,,,,,0
22860,simple,TV29,Extractor electrico doble Ameda,1,0,visible,,,,,taxable,,1,1,,0,0,1.5,,,,0,,,2257.5,A comer > Extractores de leche,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/16AEP.jpg,,,,,,,,,0
22861,simple,TV30,Medela Sencillo Eléctrico sin cargador (funciona con pila),1,0,visible,,,,,taxable,,1,1,,0,0,1.5,,,,0,,,1774.5,A comer > Extractores de leche,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/1AEP.jpg,,,,,,,,,0
22862,simple,TV31,Chicco Extractor electrónico,1,0,visible,,,,,taxable,,1,1,,0,0,2,,,,0,,,1464.75,A comer > Extractores de leche,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/2AEP.jpg,,,,,,,,,0
22863,simple,TV32,Evenflo sencillo electrico,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,729,814,A comer > Extractores de leche,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/8AEP-rotated.jpg,,,,,,,,,0
22864,simple,TV33,Mandil de lactancia Nuevo_,1,1,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,242,A comer > Lactancia,"Anzures, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/114AAA.jpg,,,,,,,,,0
22865,simple,TV34,Playtex Tetinas de 3 a 6m,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,77,A comer > Lactancia,"Anzures, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/158ABA.jpg,,,,,,,,,0
22866,simple,TV35,Pigeon tetina de 3m,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,104.5,A comer > Lactancia,"Anzures, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/159ABA.jpg,,,,,,,,,0
22867,simple,TV36,Playtex tetina 0 a3m Nuevo,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,88,A comer > Lactancia,"Anzures, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/160ABA.jpg,,,,,,,,,0
22868,simple,TV37,Lansinoh pezoneras,1,1,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,165,A comer > Lactancia,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/19AAP.jpg,,,,,,,,,0
22869,simple,TV38,Bote para bolsas de leche,1,0,visible,,,,,taxable,,1,1,,0,0,1,,,,0,,287,319,A comer > Lactancia,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/26ABP-rotated.jpg,,,,,,,,,0
22870,simple,TV39,Nuevo bolsas esterilizadoras Medela,1,1,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,176,A comer > Lactancia,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/53AAP.jpg,,,,,,,,,0
22871,simple,TV40,Set para papillas Nuevo Infantino,1,0,visible,,,,,taxable,,1,1,,0,0,5,,,,0,,,1074.6,A comer > Procesador de alimentos,"Anzures, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/209APA.jpg,,,,,,,,,0
22872,simple,TV41,Set Kiinde Twist_,1,0,visible,,,,,taxable,,1,1,,0,0,5,,,,0,,724.5,852.5,A comer > Procesador de alimentos,"Anzures, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/211APA.jpg,,,,,,,,,0
22873,simple,TV42,Procesador Hamilton Beach,1,1,visible,,,,,taxable,,1,1,,0,0,10,,,,0,,,1874.25,A comer > Procesador de alimentos,"Anzures, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/212APA.jpg,,,,,,,,,0
22875,simple,TV44,Exprimidor papillas y bolsas almacenadoras,1,0,visible,,,,,taxable,,1,1,,0,0,5,,,,0,,,742.5,A comer > Procesador de alimentos,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/42APP.jpg,,,,,,,,,0
22876,simple,TV45,Procesador de alimentos Nuevo,1,1,visible,,,,,taxable,,1,1,,0,0,7,,,,0,,,2089.5,A comer > Procesador de alimentos,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/43APP.jpg,,,,,,,,,0
22877,simple,TV46,Nutribaby nuevo,1,0,visible,,,,,taxable,,1,1,,0,0,8,,,,0,,2826,3139.5,A comer > Procesador de alimentos,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/44APP.jpg,,,,,,,,,0
22878,simple,TV47,Nuevo Moulinex procesador,1,1,visible,,,,,taxable,,1,1,,0,0,5,,,,0,,,594,A comer > Procesador de alimentos,"Polanco, Ver todo de a comer",,https://entrepequestienda.com/wp-content/uploads/2021/11/48APP.jpg,,,,,,,,,0
22879,simple,TV48,Organizador Itsmagical,1,0,visible,,,,,taxable,,1,1,,0,0,0.5,,,,0,,,308,A dormir > Accesorios Recámara,"Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/11HRP-rotated.jpg,,,,,,,,,0
22880,simple,TV49,Lampara decorativa,1,0,visible,,,,,taxable,,1,1,,0,0,35,,,,0,,,1569.75,A dormir > Accesorios Recámara,"Anzures, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/179HRA.jpg,,,,,,,,,0
22881,simple,TV50,Lampara decorativa,1,0,visible,,,,,taxable,,1,1,,0,0,35,,,,0,,,1569.75,A dormir > Accesorios Recámara,"Anzures, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/180HRA.jpg,,,,,,,,,0
22882,simple,TV51,Portaretratos bebés,1,0,visible,,,,,taxable,,1,1,,0,0,0.1,,,,0,,,110,A dormir > Accesorios Recámara,"Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/22HRP.jpg,,,,,,,,,0
22883,simple,TV52,Portaretratos caritas de los 0a los 12m,1,0,visible,,,,,taxable,,1,1,,0,0,0.2,,,,0,,,220,A dormir > Accesorios Recámara,"Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/23HRP.jpg,,,,,,,,,0
22884,simple,TV53,Portaretrato Talleres de los Ballesteros,1,0,visible,,,,,taxable,,1,1,,0,0,0.2,,,,0,,,649,A dormir > Accesorios Recámara,"Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/24HRP.jpg,,,,,,,,,0
22885,simple,TV54,Nuevo Canopy Delta,1,0,visible,,,,,taxable,,1,1,,0,0,5,,,,0,,,583,A dormir > Accesorios Recámara,"Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/81HRP.jpg,,,,,,,,,0
22886,simple,TV55,Organizador de closet,1,1,visible,,,,,taxable,,1,1,,0,0,3.5,,,,0,,,539,A dormir > Accesorios Recámara,"Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/88HRP.jpg,,,,,,,,,0
22887,simple,TV56,Nuevo Eliminador de bacterias  usa 3 pilas AAA,1,0,visible,,,,,taxable,,1,1,,0,0,0.5,,,,0,,545,605,A dormir > Accesorios Recámara,"Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/9AAP-rotated.jpg,,,,,,,,,0
22888,simple,TV57,Cojin de lactancia,1,0,visible,,,,,taxable,,1,1,,0,0,3,,,,0,,,346.5,A dormir > Almohadas y donas,"Anzures, Para Amamantar, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/172HAA.jpg,,,,,,,,,0
22890,simple,TV59,Cojin de lactancia,1,0,visible,,,,,taxable,,1,1,,0,0,2,,,,0,,,132,A dormir > Almohadas y donas,"Anzures, Para Amamantar, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/176HAA.jpg,,,,,,,,,0
22891,simple,TV60,Cojin de lactancia,1,0,visible,,,,,taxable,,1,1,,0,0,3,,,,0,,,346.5,A dormir > Almohadas y donas,"Anzures, Para Amamantar, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/177HAA.jpg,,,,,,,,,0
22892,simple,TV61,Dona de amamantar Nap,1,0,visible,,,,,taxable,,1,1,,0,0,2,,,,0,,,319,A dormir > Almohadas y donas,"Anzures, Para Amamantar, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/42HAP.jpg,,,,,,,,,0
22893,simple,TV62,Dona Lactancia,1,0,visible,,,,,taxable,,0,0,,0,0,2,,,,0,,,242,A dormir > Almohadas y donas,"Anzures, Para Amamantar, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/55HAP.jpg,,,,,,,,,0
22894,simple,TV63,Almohada Herradura Embarazo,1,0,visible,,,,,taxable,,1,1,,0,0,15,,,,0,,,434.5,A dormir > Almohadas y donas,"Anzures, Para el Embarazo, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/171HAA.jpg,,,,,,,,,0
22895,simple,TV64,Cojin de lactancia,1,0,visible,,,,,taxable,,1,1,,0,0,3,,,,0,,,434.5,A dormir > Almohadas y donas,"Anzures, Para el Embarazo, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/173HAA.jpg,,,,,,,,,0
22896,simple,TV65,Dona de lactancia Kunga,1,0,visible,,,,,taxable,,1,1,,0,0,2.5,,,,0,,,346.5,A dormir > Almohadas y donas,"Anzures, Para el Embarazo, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/58HAP.jpg,,,,,,,,,0
22897,simple,TV66,Snuggle The first years,1,0,visible,,,,,taxable,,1,1,,0,0,8,,,,0,,,533.5,A dormir > Almohadas y donas,"Para bebé, Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/39HAP.jpg,,,,,,,,,0
22898,simple,TV67,cojin anti-giro,1,0,visible,,,,,taxable,,1,1,,0,0,0.5,,,,0,,,99,A dormir > Almohadas y donas,"Para bebé, Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/45HAP.jpg,,,,,,,,,0
22899,simple,TV68,Cojin Boppy,0,0,visible,,,,,taxable,,1,1,,0,0,3,,,,0,,,544.5,A dormir > Almohadas y donas,"Para bebé, Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/56HAP.jpg,,,,,,,,,0
22900,simple,TV69,Barandal para cama Nuevo,1,0,visible,,,,,taxable,,1,1,,0,0,5,,,,0,,,506,A dormir > Barandal para cama,"Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/7HRP.jpg,,,,,,,,,0
22902,simple,TV71,colchon Selther 95 x 1.40,1,0,visible,,,,,taxable,,1,1,,0,0,35,,,,0,,,979,A dormir > Colchones,"De cuna cama, Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/2HRP.jpg,,,,,,,,,0
22903,simple,TV72,Colchón Moon 55x115cm_,1,0,visible,,,,,taxable,,1,1,,0,0,25,,,,0,,,869,A dormir > Colchones,"Anzures, De cuna estándar, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/183HRA.jpg,,,,,,,,,0
22904,simple,TV73,Colchon 84x50cm excelente condic,1,0,visible,,,,,taxable,,1,1,,0,0,5,,,,0,,,495,A dormir > Colchones,"De cuna estándar, Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/85HRP.jpg,,,,,,,,,0
22905,simple,TV74,colchón moisés 75 x 40,1,0,visible,,,,,taxable,,1,1,,0,0,6,,,,0,,,385,A dormir > Colchones,"De cuna estándar, Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/93HRP.jpg,,,,,,,,,0
22906,simple,TV75,Colchón NUEVO 137x96 cm,1,1,visible,,,,,taxable,,1,1,,0,0,39.5,,,,0,,,1390,A dormir > Colchones,"De cuna estándar, Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/94HRP.jpg,,,,,,,,,0
22907,simple,TV76,Cojin Antireflujo,1,0,visible,,,,,taxable,,1,1,,0,0,0.9,,,,0,,,165,A dormir > Colchones,"De moisés, Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/79HRP.jpg,,,,,,,,,0
22908,simple,TV77,cojin antireflujo,1,0,visible,,,,,taxable,,1,1,,0,0,2,,,,0,,,264,A dormir > Colchones,"De moisés, Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/84HRP.jpg,,,,,,,,,0
22909,simple,TV78,colchón para moisés 75 x 57,1,0,visible,,,,,taxable,,1,1,,0,0,6,,,,0,,,385,A dormir > Colchones,"De moisés, Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/91HRP.jpg,,,,,,,,,0
22910,simple,TV79,colchón cambiador 40 x 77,1,0,visible,,,,,taxable,,1,1,,0,0,4,,,,0,,,385,A dormir > Colchones,"De moisés, Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/92HRP.jpg,,,,,,,,,0
22911,simple,TV80,Colecho plegable_,1,0,visible,,,,,taxable,,1,1,,0,0,15,,,,0,,,1774.5,A dormir > Colechos y Moisés,"Anzures, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/144HCA.jpg,,,,,,,,,0
22912,simple,TV81,Moises mecedora con pequeño detalle_,1,1,visible,,,,,taxable,,1,1,,0,0,10,,,,0,,,1674.75,A dormir > Colechos y Moisés,"Anzures, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/219HCA.jpg,,,,,,,,,0
22914,simple,TV83,Cuna colecho mecedora de madera blanca,1,1,visible,,,,,taxable,,1,1,,0,0,35,,,,0,,,2625,A dormir > Colechos y Moisés,"Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/34HCP.jpg,,,,,,,,,0
22915,simple,TV84,Colecho Chicco verde,1,0,visible,,,,,taxable,,1,1,,0,0,9,,,,0,,,1669.5,A dormir > Colechos y Moisés,"Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/44HCP.jpg,,,,,,,,,0
22916,simple,TV85,Colecho Chicco gris,1,0,visible,,,,,taxable,,1,1,,0,0,9,,,,0,,,1669.5,A dormir > Colechos y Moisés,"Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/45HCP.jpg,,,,,,,,,0
22918,simple,TV87,Cuna para camping_,1,1,visible,,,,,taxable,,1,1,,0,0,9,,,,0,,,1785,A dormir > Cunas de viaje,"Anzures, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/104HCA.jpg,,,,,,,,,0
22919,simple,TV88,Cuna dos niveles Chicco_,1,0,visible,,,,,taxable,,1,1,,0,0,10,,,,0,,,1968.75,A dormir > Cunas de viaje,"Anzures, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/107HCA.jpg,,,,,,,,,0
22923,simple,TV92,Bumper- edredón de 100x150cm menos 15__,1,0,visible,,,,,taxable,,1,1,,0,0,10,,,,0,,,654.5,A dormir > Juegos de cuna,"Anzures, Cuna cama, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/138HRA.jpg,,,,,,,,,0
22924,simple,TV93,Funda de almohada- edredón- juego de sábanas- lámpara- bote basurero- tapete. Tamaño individual,1,0,visible,,,,,taxable,,1,1,,0,0,15,,,,0,,,1795.5,A dormir > Juegos de cuna,"Anzures, Cuna cama, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/139HRA.jpg,,,,,,,,,0
22925,simple,TV94,Edredón individual 1.70m x 2.20m,1,0,visible,,,,,taxable,,1,1,,0,0,2,,,,0,,,330,A dormir > Juegos de cuna,"Cuna cama, Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/72HRP-rotated.jpg,,,,,,,,,0
22926,simple,TV95,Edredón cuna de viaje,1,0,visible,,,,,taxable,,1,1,,0,0,5,,,,0,,,275,A dormir > Juegos de cuna,"Cuna de viaje, Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/61HRP-rotated.jpg,,,,,,,,,0
22927,simple,TV96,Edredón y funda almohada cuna de viaje,1,0,visible,,,,,taxable,,1,1,,0,0,5,,,,0,,,352,A dormir > Juegos de cuna,"Cuna de viaje, Polanco, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/62HRP.jpg,,,,,,,,,0
22928,simple,TV97,Cabecera- edredón- sabana de 40x95cm_,1,0,visible,,,,,taxable,,1,1,,0,0,10,,,,0,,,544.5,A dormir > Juegos de cuna,"Anzures, Cuna estándar, Ver todo de a dormir",,https://entrepequestienda.com/wp-content/uploads/2021/11/136HRA.jpg,,,,,,,,,0
